Date,Rented,Hour,Temperature,Humidity(%),Wind_Speed,Visibility (10m),Dew point temperature(蚓),Solar Radiation (MJ/m2),Rainfall(mm),Snowfall (cm),Seasons,Holiday,Functioning Day
19/04/2018,316,9,12.4,29,1.5,1380,-5.1,1.49,0,0,Spring,No Holiday,Yes
19/04/2018,139,10,14.7,29,1.7,1070,-3.1,2.07,0,0,Spring,No Holiday,Yes
19/04/2018,795,11,16.1,23,2.5,1361,-5,2.52,0,0,Spring,No Holiday,Yes
19/04/2018,919,12,17.8,21,2.7,1335,-4.8,2.79,0,0,Spring,No Holiday,Yes
19/04/2018,930,13,19.2,17,2.2,1448,-6.4,2.89,0,0,Spring,No Holiday,Yes
19/04/2018,996,14,20.5,17,3.1,1512,-5.4,2.83,0,0,Spring,No Holiday,Yes
19/04/2018,1039,15,20.2,21,4.8,1161,-2.8,2.53,0,0,Spring,No Holiday,Yes
19/04/2018,1198,16,19.8,25,4.4,1132,-0.8,2.02,0,0,Spring,No Holiday,Yes
19/04/2018,1534,17,20.1,27,1.9,1088,0.4,1.38,0,0,Spring,No Holiday,Yes
19/04/2018,2198,18,19.1,31,3,958,1.5,0.7,0,0,Spring,No Holiday,Yes
19/04/2018,1489,19,17.4,34,2.2,779,1.3,0.16,0,0,Spring,No Holiday,Yes
19/04/2018,1313,20,15.5,38,1.7,745,1.2,0,0,0,Spring,No Holiday,Yes
19/04/2018,1165,21,14.2,44,2.4,1290,2.1,0,0,0,Spring,No Holiday,Yes
19/04/2018,1054,22,13.4,49,1.1,1326,2.8,0,0,0,Spring,No Holiday,Yes
19/04/2018,677,23,12.9,51,1.7,1200,2.9,0,0,0,Spring,No Holiday,Yes
20/04/2018,553,0,12.4,56,0.5,1028,3.8,0,0,0,Spring,No Holiday,Yes
20/04/2018,436,1,11.8,60,0.2,918,4.2,0,0,0,Spring,No Holiday,Yes
20/04/2018,305,2,11.7,63,0.5,904,4.8,0,0,0,Spring,No Holiday,Yes
20/04/2018,188,3,11.3,61,0.3,934,4,0,0,0,Spring,No Holiday,Yes
20/04/2018,134,4,11.4,60,0.8,932,3.8,0,0,0,Spring,No Holiday,Yes
20/04/2018,168,5,11.4,60,0.4,851,3.8,0,0,0,Spring,No Holiday,Yes
20/04/2018,414,6,11.2,63,0.7,821,4.4,0,0,0,Spring,No Holiday,Yes
20/04/2018,979,7,11.3,62,0.7,774,4.2,0.17,0,0,Spring,No Holiday,Yes
20/04/2018,1659,8,13,54,1.2,738,3.8,0.68,0,0,Spring,No Holiday,Yes
20/04/2018,962,9,15.8,42,0.9,683,2.8,1.37,0,0,Spring,No Holiday,Yes
20/04/2018,708,10,18.2,36,1,620,2.8,1.99,0,0,Spring,No Holiday,Yes
20/04/2018,805,11,20.6,34,2.2,705,4.1,2.51,0,0,Spring,No Holiday,Yes
20/04/2018,1019,12,22.5,33,1.8,894,5.4,2.88,0,0,Spring,No Holiday,Yes
20/04/2018,973,13,24.2,30,1.5,835,5.5,3.03,0,0,Spring,No Holiday,Yes
20/04/2018,970,14,25.9,28,2.2,808,5.9,2.92,0,0,Spring,No Holiday,Yes
20/04/2018,1080,15,26.1,27,1.8,581,5.6,2.59,0,0,Spring,No Holiday,Yes
20/04/2018,1206,16,25.7,30,3.4,600,6.8,2.07,0,0,Spring,No Holiday,Yes
20/04/2018,1543,17,25.6,30,2.3,671,6.7,1.47,0,0,Spring,No Holiday,Yes
20/04/2018,2268,18,24.7,33,2.3,687,7.3,0.78,0,0,Spring,No Holiday,Yes
20/04/2018,1578,19,22.9,35,1.8,714,6.6,0.22,0,0,Spring,No Holiday,Yes
20/04/2018,1358,20,21.1,43,1.8,788,8,0,0,0,Spring,No Holiday,Yes
20/04/2018,1213,21,19.2,50,1.5,842,8.5,0,0,0,Spring,No Holiday,Yes
20/04/2018,1183,22,18.2,52,1.3,818,8.1,0,0,0,Spring,No Holiday,Yes
20/04/2018,891,23,17.3,57,0.6,807,8.6,0,0,0,Spring,No Holiday,Yes
21/04/2018,707,0,16.3,59,0.2,756,8.2,0,0,0,Spring,No Holiday,Yes
21/04/2018,628,1,15.5,60,1.1,658,7.7,0,0,0,Spring,No Holiday,Yes
21/04/2018,436,2,14.7,63,1.8,611,7.7,0,0,0,Spring,No Holiday,Yes
21/04/2018,307,3,14.2,62,1.4,583,7,0,0,0,Spring,No Holiday,Yes
21/04/2018,166,4,13.6,67,1.6,521,7.5,0,0,0,Spring,No Holiday,Yes
21/04/2018,122,5,13,70,0.5,385,7.6,0,0,0,Spring,No Holiday,Yes
21/04/2018,184,6,12.3,67,0.5,483,6.3,0,0,0,Spring,No Holiday,Yes
21/04/2018,324,7,12.5,68,1.1,457,6.7,0.22,0,0,Spring,No Holiday,Yes
21/04/2018,600,8,14.6,54,0.9,431,5.3,0.89,0,0,Spring,No Holiday,Yes
21/04/2018,647,9,18.1,33,1.1,512,1.5,1.61,0,0,Spring,No Holiday,Yes
21/04/2018,702,10,20.6,24,2,950,-0.7,2.29,0,0,Spring,No Holiday,Yes
21/04/2018,872,11,23.1,19,2,1172,-1.8,2.85,0,0,Spring,No Holiday,Yes
21/04/2018,1130,12,24.3,14,3.3,1701,-4.9,3.19,0,0,Spring,No Holiday,Yes
21/04/2018,1315,13,24.6,10,2.7,2000,-9,3.31,0,0,Spring,No Holiday,Yes
21/04/2018,1511,14,25,14,3.8,1858,-4.3,3.29,0,0,Spring,No Holiday,Yes
21/04/2018,1730,15,25,13,4.1,2000,-5.3,2.98,0,0,Spring,No Holiday,Yes
21/04/2018,1942,16,24.8,13,3.3,1955,-5.5,2.5,0,0,Spring,No Holiday,Yes
21/04/2018,2032,17,23.2,12,3.6,2000,-7.8,1.69,0,0,Spring,No Holiday,Yes
21/04/2018,1986,18,22.2,11,3,2000,-9.7,0.98,0,0,Spring,No Holiday,Yes
21/04/2018,1711,19,20.7,15,2,2000,-6.9,0.34,0,0,Spring,No Holiday,Yes
21/04/2018,1581,20,19.1,18,1.2,2000,-5.8,0,0,0,Spring,No Holiday,Yes
21/04/2018,1491,21,17.8,21,1.2,2000,-4.8,0,0,0,Spring,No Holiday,Yes
21/04/2018,1292,22,16.7,28,1,1996,-1.9,0,0,0,Spring,No Holiday,Yes
21/04/2018,988,23,16,33,0.5,1996,-0.2,0,0,0,Spring,No Holiday,Yes
22/04/2018,826,0,15.9,35,0.3,1995,0.4,0,0,0,Spring,No Holiday,Yes
22/04/2018,578,1,15.9,39,0.2,2000,1.9,0,0,0,Spring,No Holiday,Yes
22/04/2018,410,2,15.4,41,0.5,1319,2.1,0,0,0,Spring,No Holiday,Yes
22/04/2018,289,3,15.2,31,0.3,2000,-1.8,0,0,0,Spring,No Holiday,Yes
22/04/2018,192,4,14.9,35,0.8,2000,-0.4,0,0,0,Spring,No Holiday,Yes
22/04/2018,136,5,14.8,38,0.6,2000,0.5,0,0,0,Spring,No Holiday,Yes
22/04/2018,155,6,14.6,42,0.5,2000,1.8,0,0,0,Spring,No Holiday,Yes
22/04/2018,278,7,15,41,0.3,2000,1.8,0.12,0,0,Spring,No Holiday,Yes
22/04/2018,429,8,16.3,40,0.8,1982,2.6,0.25,0,0,Spring,No Holiday,Yes
22/04/2018,247,9,16.9,45,0.9,1958,4.8,0.27,0,0,Spring,No Holiday,Yes
22/04/2018,486,10,16.3,62,0.8,1639,8.9,0.27,0.3,0,Spring,No Holiday,Yes
22/04/2018,424,11,17.4,54,0.9,1840,7.9,0.51,0,0,Spring,No Holiday,Yes
22/04/2018,631,12,18.9,44,0.9,1910,6.3,0.75,0,0,Spring,No Holiday,Yes
22/04/2018,842,13,20.5,35,1.1,2000,4.4,1.13,0,0,Spring,No Holiday,Yes
22/04/2018,384,14,20.7,32,1.5,1996,3.3,0.69,0,0,Spring,No Holiday,Yes
22/04/2018,234,15,19.6,44,2.4,1885,7,0.47,0.2,0,Spring,No Holiday,Yes
22/04/2018,103,16,19.1,52,0.9,1583,9,0.37,0,0,Spring,No Holiday,Yes
22/04/2018,46,17,17.9,65,1.2,965,11.2,0.13,1,0,Spring,No Holiday,Yes
22/04/2018,63,18,16.1,73,1.3,1298,11.2,0.11,0.5,0,Spring,No Holiday,Yes
22/04/2018,32,19,15.2,64,1.7,1185,8.4,0.02,0.5,0,Spring,No Holiday,Yes
22/04/2018,12,20,13.3,80,1.8,821,9.9,0,1.5,0,Spring,No Holiday,Yes
22/04/2018,24,21,12,86,2.3,681,9.7,0,2.5,0,Spring,No Holiday,Yes
22/04/2018,13,22,11.6,89,2,469,9.8,0,4,0,Spring,No Holiday,Yes
22/04/2018,18,23,11.3,94,1.6,368,10.3,0,3,0,Spring,No Holiday,Yes
23/04/2018,81,0,10.7,94,2.6,477,9.7,0,2,0,Spring,No Holiday,Yes
23/04/2018,41,1,10.6,87,2.3,1523,8.5,0,0.1,0,Spring,No Holiday,Yes
23/04/2018,21,2,10.2,90,2.2,490,8.6,0,0.9,0,Spring,No Holiday,Yes
23/04/2018,8,3,9.9,93,2.3,990,8.8,0,0.5,0,Spring,No Holiday,Yes
23/04/2018,2,4,9.5,95,2.4,410,8.7,0,3.5,0,Spring,No Holiday,Yes
23/04/2018,6,5,9.2,95,2.3,404,8.4,0,2.5,0,Spring,No Holiday,Yes
23/04/2018,5,6,9.1,95,2.7,373,8.3,0,7,0,Spring,No Holiday,Yes
23/04/2018,17,7,9,95,2.3,294,8.2,0,6,0,Spring,No Holiday,Yes
23/04/2018,25,8,8.8,95,2.8,519,8,0.03,5,0,Spring,No Holiday,Yes
23/04/2018,9,9,8.5,95,2.6,447,7.7,0.1,8,0,Spring,No Holiday,Yes
23/04/2018,12,10,8.6,95,2.5,578,7.8,0.2,4,0,Spring,No Holiday,Yes
23/04/2018,10,11,8.9,91,2.2,437,7.5,0.29,1.5,0,Spring,No Holiday,Yes
23/04/2018,10,12,9,96,1.9,481,8.3,0.43,5.5,0,Spring,No Holiday,Yes
23/04/2018,11,13,9.3,95,2.3,419,8.5,0.4,2.5,0,Spring,No Holiday,Yes
23/04/2018,17,14,9.4,96,2.6,304,8.7,0.39,4,0,Spring,No Holiday,Yes
23/04/2018,14,15,9.5,96,2.2,350,8.8,0.31,1.5,0,Spring,No Holiday,Yes
23/04/2018,41,16,9.6,96,1.7,1409,8.9,0.23,1,0,Spring,No Holiday,Yes
23/04/2018,42,17,9.4,95,1.9,660,8.6,0.11,0.5,0,Spring,No Holiday,Yes
23/04/2018,39,18,9.4,96,1.9,600,8.7,0.07,1,0,Spring,No Holiday,Yes
23/04/2018,50,19,9.4,95,1.8,531,8.6,0.03,1.5,0,Spring,No Holiday,Yes
23/04/2018,37,20,9.4,95,1.6,740,8.6,0,1,0,Spring,No Holiday,Yes
23/04/2018,82,21,9.4,94,2.1,869,8.4,0,1.5,0,Spring,No Holiday,Yes
23/04/2018,164,22,9.6,90,1.9,2000,8,0,0,0,Spring,No Holiday,Yes
23/04/2018,233,23,9.8,87,1.9,2000,7.7,0,0,0,Spring,No Holiday,Yes
24/04/2018,213,0,9.8,86,1.3,2000,7.5,0,0,0,Spring,No Holiday,Yes
24/04/2018,157,1,10.1,83,1.6,2000,7.3,0,0,0,Spring,No Holiday,Yes
24/04/2018,68,2,10.1,83,1.4,2000,7.3,0,0.1,0,Spring,No Holiday,Yes
24/04/2018,35,3,9.6,94,1.3,523,8.6,0,2.4,0,Spring,No Holiday,Yes
24/04/2018,34,4,9.5,94,1.2,2000,8.5,0,0.5,0,Spring,No Holiday,Yes
24/04/2018,77,5,9.4,93,1.3,2000,8.3,0,0,0,Spring,No Holiday,Yes
24/04/2018,262,6,9.6,87,2,2000,7.5,0,0,0,Spring,No Holiday,Yes
24/04/2018,751,7,9.8,84,1.3,2000,7.2,0.04,0,0,Spring,No Holiday,Yes
24/04/2018,1502,8,10.5,79,1.3,2000,7,0.29,0,0,Spring,No Holiday,Yes
24/04/2018,814,9,12,71,1.4,2000,6.8,0.92,0,0,Spring,No Holiday,Yes
24/04/2018,638,10,12.9,68,1.3,2000,7.1,0.97,0,0,Spring,No Holiday,Yes
24/04/2018,710,11,14.1,62,1.6,2000,6.9,1.08,0,0,Spring,No Holiday,Yes
24/04/2018,925,12,15.2,57,1.9,2000,6.7,1.33,0,0,Spring,No Holiday,Yes
24/04/2018,923,13,15.9,53,2.1,2000,6.3,1.54,0,0,Spring,No Holiday,Yes
24/04/2018,942,14,16,52,1.7,2000,6.1,1.22,0,0,Spring,No Holiday,Yes
24/04/2018,971,15,16.1,52,1.5,2000,6.2,0.93,0,0,Spring,No Holiday,Yes
24/04/2018,1118,16,15.5,52,1.7,2000,5.6,0.7,0,0,Spring,No Holiday,Yes
24/04/2018,1462,17,15.1,52,1.9,2000,5.3,0.64,0,0,Spring,No Holiday,Yes
24/04/2018,2318,18,14.1,43,1.6,2000,1.6,0.36,0,0,Spring,No Holiday,Yes
24/04/2018,1580,19,13.3,37,1.2,2000,-1.1,0.12,0,0,Spring,No Holiday,Yes
24/04/2018,1332,20,12.6,49,0.8,2000,2.1,0,0,0,Spring,No Holiday,Yes
24/04/2018,1372,21,11.5,47,1.1,2000,0.5,0,0,0,Spring,No Holiday,Yes
24/04/2018,1215,22,10.4,43,0.7,2000,-1.6,0,0,0,Spring,No Holiday,Yes
24/04/2018,725,23,9.6,44,0.7,2000,-2,0,0,0,Spring,No Holiday,Yes
25/04/2018,536,0,8.9,55,0.7,2000,0.3,0,0,0,Spring,No Holiday,Yes
25/04/2018,444,1,8.4,58,1.1,2000,0.6,0,0,0,Spring,No Holiday,Yes
25/04/2018,306,2,7.7,60,0.3,1993,0.4,0,0,0,Spring,No Holiday,Yes
25/04/2018,206,3,7.1,60,0.3,2000,-0.1,0,0,0,Spring,No Holiday,Yes
25/04/2018,117,4,6.4,66,0.5,2000,0.4,0,0,0,Spring,No Holiday,Yes
25/04/2018,148,5,6,63,0.5,1984,-0.5,0,0,0,Spring,No Holiday,Yes
25/04/2018,449,6,5.8,55,0.3,2000,-2.5,0,0,0,Spring,No Holiday,Yes
25/04/2018,1123,7,6.4,51,0.3,1963,-3,0.27,0,0,Spring,No Holiday,Yes
25/04/2018,1900,8,8.8,37,0.9,1939,-5.1,0.89,0,0,Spring,No Holiday,Yes
25/04/2018,1066,9,11.7,32,0.8,1862,-4.4,1.6,0,0,Spring,No Holiday,Yes
25/04/2018,756,10,14.8,29,0.6,1749,-3,2.2,0,0,Spring,No Holiday,Yes
25/04/2018,938,11,17.5,25,1.3,1843,-2.7,2.74,0,0,Spring,No Holiday,Yes
25/04/2018,1192,12,19.4,20,1.1,1663,-4.1,3.08,0,0,Spring,No Holiday,Yes
25/04/2018,1141,13,20.8,23,1.7,1467,-1.1,3.18,0,0,Spring,No Holiday,Yes
25/04/2018,1161,14,22.1,22,2.1,1470,-0.6,3.12,0,0,Spring,No Holiday,Yes
25/04/2018,1180,15,22.8,21,2.1,1542,-0.6,2.75,0,0,Spring,No Holiday,Yes
25/04/2018,1447,16,23.1,19,3.1,1871,-1.8,2.26,0,0,Spring,No Holiday,Yes
25/04/2018,1878,17,22.9,23,2.8,1985,0.6,1.64,0,0,Spring,No Holiday,Yes
25/04/2018,2807,18,21.2,32,3.8,1927,3.8,0.94,0,0,Spring,No Holiday,Yes
25/04/2018,1958,19,18.2,36,3.5,2000,2.8,0.29,0,0,Spring,No Holiday,Yes
25/04/2018,1651,20,16.8,29,4.3,1971,-1.3,0.01,0,0,Spring,No Holiday,Yes
25/04/2018,1593,21,15.9,35,1.4,1999,0.4,0,0,0,Spring,No Holiday,Yes
25/04/2018,1382,22,15.2,35,1.2,1999,-0.1,0,0,0,Spring,No Holiday,Yes
25/04/2018,906,23,14,45,0.6,1901,2.2,0,0,0,Spring,No Holiday,Yes
26/04/2018,692,0,13.1,47,0.3,1877,2,0,0,0,Spring,No Holiday,Yes
26/04/2018,546,1,12.4,55,1,1836,3.5,0,0,0,Spring,No Holiday,Yes
26/04/2018,409,2,11.9,57,1,1793,3.6,0,0,0,Spring,No Holiday,Yes
26/04/2018,239,3,11.3,66,1,1506,5.1,0,0,0,Spring,No Holiday,Yes
26/04/2018,140,4,10.7,70,0.7,1404,5.4,0,0,0,Spring,No Holiday,Yes
26/04/2018,180,5,10.2,73,0.8,1137,5.5,0,0,0,Spring,No Holiday,Yes
26/04/2018,452,6,10,72,0.8,1217,5.1,0.01,0,0,Spring,No Holiday,Yes
26/04/2018,1124,7,10.7,68,0.8,1093,5,0.27,0,0,Spring,No Holiday,Yes
26/04/2018,1933,8,11.7,62,0.6,956,4.6,0.62,0,0,Spring,No Holiday,Yes
26/04/2018,1027,9,14,54,1.5,1054,4.8,1.37,0,0,Spring,No Holiday,Yes
26/04/2018,745,10,16.7,47,2.2,1147,5.3,2.26,0,0,Spring,No Holiday,Yes
26/04/2018,930,11,18.1,42,2.7,1112,4.9,2.17,0,0,Spring,No Holiday,Yes
26/04/2018,1197,12,19.6,36,2.2,962,4.1,2.55,0,0,Spring,No Holiday,Yes
26/04/2018,1084,13,20.6,30,2.4,1048,2.3,2.67,0,0,Spring,No Holiday,Yes
26/04/2018,1123,14,21.6,28,3.1,1414,2.2,2.84,0,0,Spring,No Holiday,Yes
26/04/2018,1227,15,21.9,23,2.6,1463,-0.1,2.66,0,0,Spring,No Holiday,Yes
26/04/2018,1386,16,21.7,23,2.5,1404,-0.3,1.97,0,0,Spring,No Holiday,Yes
26/04/2018,1796,17,20.7,30,3.3,1482,2.4,1.48,0,0,Spring,No Holiday,Yes
26/04/2018,2574,18,17.4,45,3.1,1092,5.3,0.75,0,0,Spring,No Holiday,Yes
26/04/2018,1891,19,15.2,45,3.3,1138,3.3,0.24,0,0,Spring,No Holiday,Yes
26/04/2018,1531,20,14.4,50,2.7,1216,4,0.01,0,0,Spring,No Holiday,Yes
26/04/2018,1447,21,13.4,60,2.2,1517,5.7,0,0,0,Spring,No Holiday,Yes
26/04/2018,1146,22,12.7,61,2.2,1949,5.3,0,0,0,Spring,No Holiday,Yes
26/04/2018,851,23,12.1,58,1.9,1719,4,0,0,0,Spring,No Holiday,Yes
27/04/2018,663,0,11.8,59,2.4,1535,4,0,0,0,Spring,No Holiday,Yes
27/04/2018,562,1,11.5,57,1.8,1471,3.2,0,0,0,Spring,No Holiday,Yes
27/04/2018,361,2,11.2,58,1.4,1255,3.2,0,0,0,Spring,No Holiday,Yes
27/04/2018,258,3,10.7,63,1.1,989,3.9,0,0,0,Spring,No Holiday,Yes
27/04/2018,140,4,10.2,65,1.5,970,3.9,0,0,0,Spring,No Holiday,Yes
27/04/2018,170,5,9.9,69,1.1,808,4.4,0,0,0,Spring,No Holiday,Yes
27/04/2018,427,6,9.9,66,1.5,931,3.8,0,0,0,Spring,No Holiday,Yes
27/04/2018,1129,7,10.1,63,0.7,1163,3.3,0.22,0,0,Spring,No Holiday,Yes
27/04/2018,1922,8,11.6,58,1.4,1150,3.6,0.79,0,0,Spring,No Holiday,Yes
27/04/2018,985,9,13.2,57,0.8,1003,4.8,1.39,0,0,Spring,No Holiday,Yes
27/04/2018,789,10,15.3,50,1,944,4.9,1.97,0,0,Spring,No Holiday,Yes
27/04/2018,986,11,17.7,44,1.5,945,5.2,2.51,0,0,Spring,No Holiday,Yes
27/04/2018,1142,12,19.5,40,1.1,1055,5.5,2.89,0,0,Spring,No Holiday,Yes
27/04/2018,1133,13,21,36,1,1164,5.3,2.99,0,0,Spring,No Holiday,Yes
27/04/2018,1115,14,22.2,32,2.8,1124,4.7,2.91,0,0,Spring,No Holiday,Yes
27/04/2018,1253,15,22.7,29,1.6,1223,3.7,2.66,0,0,Spring,No Holiday,Yes
27/04/2018,1446,16,23.2,33,2.4,869,6,2.12,0,0,Spring,No Holiday,Yes
27/04/2018,1877,17,21.8,41,3,662,7.9,1.44,0,0,Spring,No Holiday,Yes
27/04/2018,2577,18,20.3,47,2.5,705,8.6,0.77,0,0,Spring,No Holiday,Yes
27/04/2018,1812,19,18.7,53,2.7,753,8.9,0.24,0,0,Spring,No Holiday,Yes
27/04/2018,1499,20,16.9,41,3.1,1060,3.5,0,0,0,Spring,No Holiday,Yes
27/04/2018,1362,21,15.7,51,1.9,806,5.5,0,0,0,Spring,No Holiday,Yes
27/04/2018,1278,22,14.7,63,1.4,554,7.7,0,0,0,Spring,No Holiday,Yes
27/04/2018,975,23,14,66,1.2,519,7.7,0,0,0,Spring,No Holiday,Yes
28/04/2018,777,0,13.3,70,1.6,473,7.9,0,0,0,Spring,No Holiday,Yes
28/04/2018,672,1,12.7,74,1.8,392,8.1,0,0,0,Spring,No Holiday,Yes
28/04/2018,522,2,12,76,1,363,7.8,0,0,0,Spring,No Holiday,Yes
28/04/2018,325,3,11.6,76,1,364,7.5,0,0,0,Spring,No Holiday,Yes
28/04/2018,166,4,11.4,78,1.8,362,7.6,0,0,0,Spring,No Holiday,Yes
28/04/2018,152,5,10.9,81,1.7,348,7.7,0,0,0,Spring,No Holiday,Yes
28/04/2018,230,6,10.6,84,1.1,284,8,0,0,0,Spring,No Holiday,Yes
28/04/2018,376,7,10.8,78,0.5,335,7.1,0.26,0,0,Spring,No Holiday,Yes
28/04/2018,647,8,12.7,67,0.6,378,6.7,0.86,0,0,Spring,No Holiday,Yes
28/04/2018,795,9,15.1,56,1.7,493,6.3,1.57,0,0,Spring,No Holiday,Yes
28/04/2018,808,10,17.4,46,1.8,734,5.6,2.27,0,0,Spring,No Holiday,Yes
28/04/2018,1000,11,19,30,3,1719,1,2.84,0,0,Spring,No Holiday,Yes
28/04/2018,1278,12,20.5,31,2.5,1485,2.7,3.18,0,0,Spring,No Holiday,Yes
28/04/2018,1404,13,21.2,31,2.8,1295,3.3,3.25,0,0,Spring,No Holiday,Yes
28/04/2018,1597,14,21.3,25,3.8,1884,0.4,3.22,0,0,Spring,No Holiday,Yes
28/04/2018,1875,15,21.1,25,4.1,1885,0.2,2.96,0,0,Spring,No Holiday,Yes
28/04/2018,1945,16,20.4,25,4.7,1990,-0.3,2.45,0,0,Spring,No Holiday,Yes
31/05/2018,2070,21,21.9,60,2.5,1551,13.7,0,0,0,Spring,No Holiday,Yes
31/05/2018,1900,22,21.1,59,2.1,1874,12.7,0,0,0,Spring,No Holiday,Yes
31/05/2018,1343,23,20.5,62,2.2,1903,12.9,0,0,0,Spring,No Holiday,Yes
01/06/2018,963,0,20.1,63,1.1,1698,12.8,0,0,0,Summer,No Holiday,Yes
01/06/2018,776,1,19.5,65,0.4,1662,12.7,0,0,0,Summer,No Holiday,Yes
01/06/2018,554,2,19,72,1.4,1258,13.8,0,0,0,Summer,No Holiday,Yes
01/06/2018,366,3,18.6,72,1.4,1340,13.4,0,0,0,Summer,No Holiday,Yes
01/06/2018,265,4,18.1,76,1.8,561,13.7,0,0,0,Summer,No Holiday,Yes
01/06/2018,306,5,17.8,75,1,1210,13.3,0,0,0,Summer,No Holiday,Yes
01/06/2018,672,6,17.5,76,1.2,1161,13.2,0.05,0,0,Summer,No Holiday,Yes
01/06/2018,1421,7,18.1,64,0.6,923,11.1,0.47,0,0,Summer,No Holiday,Yes
01/06/2018,2149,8,20.6,55,0.7,1200,11.2,1.21,0,0,Summer,No Holiday,Yes
01/06/2018,1219,9,23.1,52,1.7,1012,12.6,1.88,0,0,Summer,No Holiday,Yes
01/06/2018,862,10,25.3,45,1.3,1371,12.5,2.45,0,0,Summer,No Holiday,Yes
01/06/2018,1036,11,26.8,38,2.6,1879,11.2,2.99,0,0,Summer,No Holiday,Yes
01/06/2018,1076,12,28.2,34,2.6,1867,10.8,3.26,0,0,Summer,No Holiday,Yes
01/06/2018,1093,13,29.4,33,2.2,1535,11.4,3.3,0,0,Summer,No Holiday,Yes
01/06/2018,1071,14,29.6,31,3.7,1988,10.6,3.25,0,0,Summer,No Holiday,Yes
01/06/2018,1235,15,29.9,36,3.3,1866,13.2,2.94,0,0,Summer,No Holiday,Yes
01/06/2018,1488,16,29.9,34,3.2,1912,12.3,2.46,0,0,Summer,No Holiday,Yes
01/06/2018,2123,17,29.2,35,4.3,1967,12.1,1.87,0,0,Summer,No Holiday,Yes
01/06/2018,3088,18,28.5,36,3,1981,11.9,1.21,0,0,Summer,No Holiday,Yes
01/06/2018,2505,19,26.8,35,1.9,2000,10,0.54,0,0,Summer,No Holiday,Yes
01/06/2018,2163,20,25,39,2.8,2000,10,0.06,0,0,Summer,No Holiday,Yes
01/06/2018,2066,21,23.5,44,1.6,2000,10.5,0,0,0,Summer,No Holiday,Yes
01/06/2018,1991,22,22.7,44,1.5,2000,9.8,0,0,0,Summer,No Holiday,Yes
01/06/2018,1440,23,21.8,49,1.6,1965,10.6,0,0,0,Summer,No Holiday,Yes
02/06/2018,1165,0,20.9,53,1.4,1717,10.9,0,0,0,Summer,No Holiday,Yes
02/06/2018,989,1,20.2,57,0.4,1428,11.4,0,0,0,Summer,No Holiday,Yes
02/06/2018,677,2,19.6,60,1.9,1200,11.6,0,0,0,Summer,No Holiday,Yes
02/06/2018,475,3,18.9,63,1.5,1007,11.6,0,0,0,Summer,No Holiday,Yes
02/06/2018,312,4,18.3,66,1.3,929,11.8,0,0,0,Summer,No Holiday,Yes
02/06/2018,264,5,17.8,69,1.1,951,12,0,0,0,Summer,No Holiday,Yes
02/06/2018,342,6,17.7,68,1.3,842,11.7,0.05,0,0,Summer,No Holiday,Yes
02/06/2018,560,7,18.1,59,0.6,789,9.9,0.47,0,0,Summer,No Holiday,Yes
02/06/2018,898,8,20.4,54,1,828,10.7,1.23,0,0,Summer,No Holiday,Yes
02/06/2018,1005,9,23.3,43,1.2,1257,10,1.91,0,0,Summer,No Holiday,Yes
02/06/2018,1044,10,25.5,33,1.1,1815,0,2.52,0,0,Summer,No Holiday,Yes
02/06/2018,1094,11,27.3,35,2.3,1537,10.4,2.98,0,0,Summer,No Holiday,Yes
02/06/2018,1253,12,28.3,30,3,1675,9,3.29,0,0,Summer,No Holiday,Yes
02/06/2018,1334,13,29.6,24,2.4,1873,6.8,3.42,0,0,Summer,No Holiday,Yes
02/06/2018,1396,14,29.8,23,3.6,1945,6.4,3.32,0,0,Summer,No Holiday,Yes
02/06/2018,1535,15,29.8,24,2.9,1939,7,3,0,0,Summer,No Holiday,Yes
02/06/2018,1707,16,29.6,26,3.7,2000,8,2.58,0,0,Summer,No Holiday,Yes
02/06/2018,2025,17,28.9,22,2.7,1965,5,1.93,0,0,Summer,No Holiday,Yes
02/06/2018,2246,18,27.4,29,3.6,2000,7.7,1.19,0,0,Summer,No Holiday,Yes
02/06/2018,2337,19,25.4,33,2.7,2000,7.9,0.54,0,0,Summer,No Holiday,Yes
02/06/2018,2338,20,23.4,38,2.3,2000,8.2,0.06,0,0,Summer,No Holiday,Yes
02/06/2018,2238,21,22.1,44,2.5,2000,9.2,0,0,0,Summer,No Holiday,Yes
02/06/2018,1969,22,21.4,48,1.6,2000,9.9,0,0,0,Summer,No Holiday,Yes
02/06/2018,1490,23,20.6,52,0.5,2000,10.3,0,0,0,Summer,No Holiday,Yes
03/06/2018,1248,0,19.7,55,2,1986,10.3,0,0,0,Summer,No Holiday,Yes
03/06/2018,902,1,19.2,57,0.8,1985,10.4,0,0,0,Summer,No Holiday,Yes
03/06/2018,673,2,18.6,60,1.8,1841,10.6,0,0,0,Summer,No Holiday,Yes
03/06/2018,437,3,18,64,1.3,1560,11,0,0,0,Summer,No Holiday,Yes
03/06/2018,294,4,17.4,65,0.8,1093,10.7,0,0,0,Summer,No Holiday,Yes
03/06/2018,193,5,17.1,66,0.3,1370,10.6,0,0,0,Summer,No Holiday,Yes
03/06/2018,228,6,16.9,62,0.4,1768,9.5,0.06,0,0,Summer,No Holiday,Yes
03/06/2018,423,7,18,54,0.7,1997,8.5,0.51,0,0,Summer,No Holiday,Yes
