n_tokens_title,n_tokens_content,n_unique_tokens,num_hrefs,num_self_hrefs,num_imgs,num_videos,average_token_length,num_keywords,data_channel_is_lifestyle,data_channel_is_entertainment,data_channel_is_bus,data_channel_is_socmed,data_channel_is_tech,data_channel_is_world,kw_min_min,kw_max_min,kw_avg_min,kw_min_max,kw_max_max,kw_avg_max,kw_min_avg,kw_max_avg,kw_avg_avg,self_reference_avg_sharess,weekday_is_monday,weekday_is_tuesday,weekday_is_wednesday,weekday_is_thursday,weekday_is_friday,weekday_is_saturday,weekday_is_sunday,is_weekend,global_subjectivity,global_sentiment_polarity,global_rate_positive_words,global_rate_negative_words,rate_positive_words,rate_negative_words,title_subjectivity,title_sentiment_polarity,shares
8,922,0.4609374995,5,0,6,0,4.342733189,9,0,1,0,0,0,0,217,671,397.1428571,0,51900,18083,0,3655.367347,1707.96434,0,0,0,0,0,0,0,1,1,0.4947414207,0.08482372463,0.05748373102,0.03145336226,0.6463414634,0.3536585366,0,0,9800
9,315,0.6721311453,2,1,1,10,4.13968254,7,0,0,0,0,0,0,217,671,400.4,0,51900,24871.42857,0,3574.611111,2138.067335,838,0,0,0,0,0,0,1,1,0.6249437229,0.2602164502,0.05396825397,0.01587301587,0.7727272727,0.2272727273,0,0,1700
11,80,0.772151889,2,2,0,1,4.3,6,0,0,0,0,0,0,217,979,447,0,51900,25950,0,5715.8,2804.160039,10000,0,0,0,0,0,0,1,1,0.375,0.275,0.05,0.0125,0.8,0.2,0.2,0.1,3900
14,102,0.7843137178,3,1,1,0,4.852941176,9,0,0,0,1,0,0,217,715,450.8571429,0,51900,20600,0,4740.581818,2382.453797,8900,0,0,0,0,0,0,1,1,0.4084821429,0.4267857143,0.07843137255,0,1,0,0,0,4200
12,259,0.6181102338,1,1,0,1,4.613899614,6,0,1,0,0,0,0,217,742,392.2,0,51900,21283.33333,0,2899.663636,1814.759446,7000,0,0,0,0,0,0,1,1,0.4077380952,0.2460227273,0.05791505792,0.003861003861,0.9375,0.0625,0.2,0.1,1600
10,951,0.4071190207,13,0,1,0,4.370136698,7,0,0,0,0,0,1,217,657,410.3333333,0,51900,18665.28571,0,2666.619048,1787.796884,0,0,0,0,0,0,0,1,1,0.3997386933,0.061269509,0.03575184017,0.02313354364,0.6071428571,0.3928571429,1,0.75,3500
9,1549,0.3654223966,13,1,1,0,4.4970949,9,0,0,0,0,1,0,217,1200,493.4444444,3100,51900,22855.55556,1631.346154,3997.59375,2663.891022,1400,0,0,0,0,0,0,1,1,0.5249905558,0.2465913221,0.06197546804,0.01420271143,0.813559322,0.186440678,0.4,0,2600
7,794,0.4864130428,13,2,6,0,4.34256927,10,1,0,0,0,0,0,217,1500,642.2,2200,51900,20810,1800,3655.367347,2625.655706,5700,0,0,0,0,0,0,1,1,0.4518055556,0.2255853175,0.05289672544,0.01511335013,0.7777777778,0.2222222222,0.5,0.5,2000
6,1012,0.4578790878,5,2,13,0,4.53458498,7,0,0,0,0,1,0,217,1200,667.8333333,0,51900,15485.71429,0,3543.789474,1941.60358,3100,0,0,0,0,0,0,1,1,0.4320802966,0.0796908963,0.03458498024,0.02173913043,0.6140350877,0.3859649123,0,0,1600
11,223,0.565022419,5,3,1,0,4.964125561,7,0,0,0,0,0,1,217,998,484.6,0,51900,15628.57143,0,2666.619048,1440.078517,2250,0,0,0,0,0,0,1,1,0.3333333333,0.15,0.0269058296,0.004484304933,0.8571428571,0.1428571429,0,0,17600
10,344,0.5621301759,7,4,1,0,4.459302326,4,0,1,0,0,0,0,217,423,330,0,51900,24075,0,2899.663636,1775.013703,1550,0,0,0,0,0,0,1,1,0.4160606061,0.1052272727,0.03197674419,0.01453488372,0.6875,0.3125,0,0,767
13,516,0.5321637417,2,1,12,0,4.680232558,8,1,0,0,0,0,0,217,1100,496,0,51900,21412.5,0,3800,2252.475747,9700,0,0,0,0,0,0,1,1,0.4775602176,0.2531313131,0.05426356589,0.007751937985,0.875,0.125,0.4545454545,0.1363636364,4400
8,188,0.5543478231,3,3,0,2,4.579787234,8,0,0,0,0,0,1,217,450,330,0,51900,19437.5,0,2777.3,1447.862642,2500,0,0,0,0,0,0,1,1,0.1458874459,0.03138528139,0.01063829787,0.005319148936,0.6666666667,0.3333333333,0,0,1300
10,945,0.4486486482,13,0,1,0,4.867724868,10,0,0,1,0,0,0,217,1400,710,0,51900,9560,0,3400,1874.717092,0,0,0,0,0,0,0,1,1,0.5226002037,0.1776839827,0.05079365079,0.01798941799,0.7384615385,0.2615384615,0.5,0.5,2800
10,451,0.5839080446,16,1,6,0,4.505543237,7,0,0,0,1,0,0,217,690,533.6666667,0,51900,33742.85714,0,7679.636364,3679.196218,0,0,0,0,0,0,0,1,1,0.4440860215,0.0626344086,0.0288248337,0.022172949,0.5652173913,0.4347826087,0.85,0.7,2000
14,980,0.3948717945,11,0,1,0,4.303061224,7,0,0,1,0,0,0,217,1200,583.3333333,0,51900,17400,0,4060.666667,2235.1497,0,0,0,0,0,0,0,1,1,0.4900121252,0.1383815586,0.03979591837,0.01734693878,0.6964285714,0.3035714286,0,0,5700
9,807,0.5165394395,28,5,6,0,4.763320942,7,1,0,0,0,0,0,217,671,411.5,0,51900,31057.14286,0,4483.708333,2854.989896,1550,0,0,0,0,0,0,1,1,0.4870739866,0.237587564,0.04460966543,0.01486988848,0.75,0.25,0,0,2200
13,54,0.8518518361,1,0,0,1,4.833333333,6,0,1,0,0,0,0,217,498,343.4,0,51900,26466.66667,0,4483.708333,2365.710835,0,0,0,0,0,0,0,1,1,0.6666666667,-0.1090909091,0.03703703704,0.01851851852,0.6666666667,0.3333333333,0,0,1600
11,281,0.616487453,5,2,1,0,4.71886121,8,0,0,1,0,0,0,217,2200,755.1428571,0,51900,12912.5,0,2666.666667,1841.410081,15100,0,0,0,0,0,0,1,1,0.4193010753,0.01739247312,0.06049822064,0.03202846975,0.6538461538,0.3461538462,0.3555555556,-0.02222222222,2100
11,492,0.4379084958,38,3,9,0,5.308943089,7,0,0,0,0,0,0,217,416,316.8,0,51900,18157.14286,0,2777.3,1915.703663,2800,0,0,0,0,0,0,1,1,0.2361111111,0.04166666667,0.01016260163,0.00406504065,0.7142857143,0.2857142857,0,0,1700
10,68,0.7941176354,5,2,0,0,4.75,7,0,0,0,0,0,0,217,866,450.5,0,51900,27000,0,5855.333333,3039.758996,0,0,0,0,0,0,0,1,1,0.4905982906,0.1333333333,0.04411764706,0.01470588235,0.75,0.25,0,0,827
9,593,0.4302925982,21,3,1,0,4.97301855,5,0,0,0,0,0,1,217,450,331.2,25200,51900,30540,1712.484848,2614.714286,2160.494645,972.5,0,0,0,0,0,0,1,1,0.331998557,0.09515692641,0.03204047218,0.01011804384,0.76,0.24,0,0,2500
9,347,0.547692306,14,3,1,0,5.190201729,8,0,0,0,0,0,1,217,731,446.2857143,0,51900,20250,0,3519.714286,2359.897266,0,0,0,0,0,0,0,1,1,0.509375,-0.02916666667,0.01152737752,0.02305475504,0.3333333333,0.6666666667,1,0,2500
11,197,0.6595744646,6,0,1,0,5.045685279,8,0,0,0,0,0,0,217,1000,450.25,1000,51900,27737.5,1000,5156.125,2624.101338,0,1,0,0,0,0,0,0,0,0.4466666667,-0.05,0.01015228426,0.0152284264,0.4,0.6,0,0,764
10,680,0.4866071421,7,0,1,0,4.697058824,7,0,0,1,0,0,0,217,631,420.4,0,51900,11928.57143,0,2610.169128,1362.339013,0,1,0,0,0,0,0,0,0,0.3929837458,0.1913317814,0.04852941176,0.01323529412,0.7857142857,0.2142857143,0,0,1100
10,296,0.5902777757,3,1,1,0,4.983108108,5,0,0,1,0,0,0,217,368,326.75,0,51900,14880,0,2610.169128,1367.028057,5400,1,0,0,0,0,0,0,0,0.4450391007,0.09068914956,0.05405405405,0.03378378378,0.6153846154,0.3846153846,0,0,4000
10,695,0.3875739639,2,2,12,1,4.241726619,8,0,0,0,0,1,0,217,737,428.4285714,0,51900,15279.625,0,2749.809524,1755.455863,1500,1,0,0,0,0,0,0,0,0.3860198625,0.119567524,0.03741007194,0.01726618705,0.6842105263,0.3157894737,0,0,2900
10,123,0.7118644007,1,0,0,1,4.829268293,6,0,0,0,0,0,1,217,450,326.3333333,25200,51900,30116.66667,1871.771429,2749.809524,2317.322857,0,1,0,0,0,0,0,0,0,0.2318181818,0.05179063361,0.0325203252,0.0162601626,0.6666666667,0.3333333333,0.03333333333,0.01666666667,1100
8,400,0.5096952894,19,2,10,0,4.9425,8,0,0,0,0,0,0,217,484,329.5714286,0,51900,20787.5,0,2679.140351,2008.455045,0,1,0,0,0,0,0,0,0,0.4308455433,0.1369352869,0.0175,0.0075,0.7,0.3,0.5,0.1363636364,423
10,148,0.7152777728,5,5,0,1,4.939189189,8,0,1,0,0,0,0,217,7500,1378.571429,0,51900,30300,0,12750,3845.630855,1800,1,0,0,0,0,0,0,0,0.43125,0.2854166667,0.02702702703,0.01351351351,0.6666666667,0.3333333333,0,0,1000
10,180,0.63953488,4,3,1,0,4.538888889,8,0,0,0,0,1,0,217,1700,603.5,737,51900,15842.125,737,4184.833333,2277.943079,1550,1,0,0,0,0,0,0,0,0.3424715909,0.03996212121,0.03333333333,0.02777777778,0.5454545455,0.4545454545,0,0,2100
10,315,0.5241157539,8,4,1,0,4.822222222,7,1,0,0,0,0,0,217,610,346,0,51900,22685.71429,0,2950.119048,2012.469005,4645,1,0,0,0,0,0,0,0,0.5285714286,0.3214285714,0.03492063492,0.003174603175,0.9166666667,0.08333333333,0,0,2200
14,103,0.7399999926,3,0,0,0,4.582524272,7,0,0,1,0,0,0,217,835,440.1666667,0,51900,22271.42857,0,3661.351852,2171.178343,0,1,0,0,0,0,0,0,0,0.4483333333,0.28,0.07766990291,0.009708737864,0.8888888889,0.1111111111,0.375,-0.125,703
8,810,0.4859693871,16,12,0,11,4.307407407,7,0,0,0,0,0,0,217,568,362.2,0,51900,24542.85714,0,7123,2553.832331,3353.666667,1,0,0,0,0,0,0,0,0.5808578745,0.2272940674,0.05925925926,0.01851851852,0.7619047619,0.2380952381,0.3,0.4,1000
12,509,0.4950884077,10,3,1,0,4.644400786,8,0,0,0,1,0,0,217,690,464.5,0,51900,22537.5,0,4683.017544,2311.670758,628.5,1,0,0,0,0,0,0,0,0.5160182999,0.1812551653,0.05500982318,0.01178781925,0.8235294118,0.1764705882,0,0,1900
12,217,0.5245098014,6,3,1,0,4,6,0,0,1,0,0,0,217,715,407.25,0,51900,16583.33333,0,3725.358974,1758.14564,2935,1,0,0,0,0,0,0,0,0.4669444444,0.2684722222,0.07373271889,0.01843317972,0.8,0.2,0.25,0.25,863
11,349,0.5872093006,3,3,1,0,4.736389685,6,0,0,1,0,0,0,217,358,309.6666667,0,51900,15366.66667,0,2780.142857,1181.022499,5466.666667,1,0,0,0,0,0,0,0,0.3352199602,0.08085878086,0.04584527221,0.02005730659,0.6956521739,0.3043478261,0,0,1100
11,521,0.4674796738,8,6,17,0,4.481765835,4,0,0,0,0,1,0,217,8000,2758.5,2600,51900,19900,2416.394444,8000,3906.640893,3300,1,0,0,0,0,0,0,0,0.4804402723,0.2150801493,0.06525911708,0.007677543186,0.8947368421,0.1052631579,0.3333333333,0.25,1400
12,679,0.4711246193,17,5,9,0,4.388807069,9,1,0,0,0,0,0,217,671,357.1666667,0,51900,23277.77778,0,3645.483333,1881.721516,5625,1,0,0,0,0,0,0,0,0.5130414313,0.06827842591,0.04565537555,0.03387334315,0.5740740741,0.4259259259,0,0,1900
13,177,0.6971428532,8,6,0,0,4.728813559,10,0,0,0,0,1,0,217,1100,464.4285714,0,51900,17550,0,3438.4,1849.721371,1700,1,0,0,0,0,0,0,0,0.4105263158,0.07368421053,0.05084745763,0.03389830508,0.6,0.4,0,0,3700
10,251,0.6839999973,5,4,1,1,4.864541833,5,0,0,0,0,0,0,217,2100,677.8,2100,51900,23380,1997.022727,2679.140351,2371.762993,0,1,0,0,0,0,0,0,0,0.4515731293,0.1232993197,0.04780876494,0.01992031873,0.7058823529,0.2941176471,0,0,799
10,424,0.58033573,11,4,1,0,4.801886792,7,0,0,0,0,1,0,217,529,321.6,0,51900,19471.42857,0,4184.833333,2001.790615,2800,1,0,0,0,0,0,0,0,0.6052683983,0.1160519481,0.03537735849,0.009433962264,0.7894736842,0.2105263158,0,0,3700
11,417,0.6038647328,5,1,1,0,4.882494005,6,0,0,0,0,1,0,217,529,362.2,0,51900,18483.33333,0,4184.833333,2474.403272,0,1,0,0,0,0,0,0,0,0.4034946237,0.002956989247,0.03597122302,0.02158273381,0.625,0.375,0,0,1600
13,134,0.7954545394,7,6,0,1,4.470149254,7,0,0,0,0,0,0,217,429,311.6,0,51900,24142.85714,0,3119.763889,1991.485041,2110.333333,1,0,0,0,0,0,0,0,0.3596736597,0.1337995338,0.05970149254,0.0223880597,0.7272727273,0.2727272727,0,0,2000
9,985,0.4397528317,8,2,1,0,4.724873096,7,0,0,1,0,0,0,217,1400,548.2,0,51900,16971.42857,0,2876.074627,1623.172803,477,1,0,0,0,0,0,0,0,0.3423652105,0.09130263676,0.0345177665,0.01725888325,0.6666666667,0.3333333333,0,0,1600
10,265,0.6254826231,4,4,1,0,4.8,8,1,0,0,0,0,0,217,833,426.2857143,0,51900,17025,0,3206.6,2302.69417,3666.666667,1,0,0,0,0,0,0,0,0.4027272727,0.1822348485,0.03773584906,0.01132075472,0.7692307692,0.2307692308,0.5,0,2100
9,535,0.509469696,9,4,1,0,4.302803738,6,0,0,0,0,1,0,217,441,306.25,0,51900,13533.33333,0,2610.169128,1333.802262,637.3333333,1,0,0,0,0,0,0,0,0.4047539683,0.1993888889,0.05607476636,0.01682242991,0.7692307692,0.2307692308,0.3,0,1300
8,382,0.5616797886,3,0,1,0,4.753926702,7,0,0,0,1,0,0,217,690,394.6,0,51900,25628.57143,0,4683.017544,1960.114144,0,1,0,0,0,0,0,0,0,0.532,0.288,0.03926701571,0.007853403141,0.8333333333,0.1666666667,0.5,0.5,1100
10,602,0.5482233493,51,7,13,0,5.388704319,9,0,0,0,0,0,0,217,1400,642.3333333,1400,51900,16633.33333,1065.5,3438.4,2484.253802,2319.8,1,0,0,0,0,0,0,0,0.4868545145,0.09840754484,0.02657807309,0.01328903654,0.6666666667,0.3333333333,0,0,1800
10,566,0.5132075462,47,3,13,0,5.03180212,7,0,0,0,0,0,0,217,1300,471.2857143,1700,51900,20400,1500,2679.140351,2242.26699,1700,1,0,0,0,0,0,0,0,0.5365079365,-0.1619047619,0.01236749117,0.02120141343,0.3684210526,0.6315789474,0.8,-0.4,3200
7,524,0.3092369472,0,0,1,0,4.841603053,4,0,0,0,0,0,1,217,412,327.5,25200,51900,31875,2011.715909,2876.074627,2403.576454,0,1,0,0,0,0,0,0,0,0.2841666667,0.1775,0.02671755725,0,1,0,1,0.5,800
12,672,0.5015105733,39,2,12,1,4.943452381,6,0,0,0,0,0,0,217,429,319.4,0,51900,23850,0,3119.763889,2282.65826,1343.5,1,0,0,0,0,0,0,0,0.6642857143,-0.06071428571,0.01339285714,0.01488095238,0.4736842105,0.5263157895,0.15,-0.05,1500
11,771,0.5098039209,18,1,1,0,5.093385214,6,0,0,1,0,0,0,217,1100,524,0,51900,13700,0,3333.333333,1783.420912,0,1,0,0,0,0,0,0,0,0.4296732212,0.1809278376,0.07392996109,0.01167315175,0.8636363636,0.1363636364,0.5,0.5,1100
8,225,0.5693779877,14,1,1,0,4.835555556,7,0,0,0,0,0,0,217,1300,560.5714286,1000,51900,21471.42857,1000,2679.140351,2116.804735,0,1,0,0,0,0,0,0,0,0.2420833333,0.08958333333,0.02666666667,0.004444444444,0.8571428571,0.1428571429,0.9,0.4,900
12,294,0.6808510614,15,0,1,0,4.636054422,6,0,1,0,0,0,0,217,1200,559,0,51900,26600,0,4599.641026,2516.508607,0,1,0,0,0,0,0,0,0,0.4112603771,0.009077618288,0.04421768707,0.01360544218,0.7647058824,0.2352941176,0.1,0.05,1100
11,481,0.5021459217,4,3,0,1,4.004158004,8,0,1,0,0,0,0,217,1500,629.75,343,51900,26905.375,343,5262.823529,2845.548822,2400,1,0,0,0,0,0,0,0,0.39376294,0.2025944617,0.06652806653,0.0103950104,0.8648648649,0.1351351351,0.4545454545,0.1363636364,1100
8,704,0.5028653288,10,7,1,0,4.598011364,9,0,0,1,0,0,0,217,1200,637.3333333,0,51900,9766.666667,0,3061.2,1573.521348,2080,1,0,0,0,0,0,0,0,0.5402321735,0.2016922936,0.05255681818,0.01704545455,0.7551020408,0.2448979592,0,0,1600
10,371,0.5671232861,4,1,0,0,4.601078167,9,0,0,0,0,0,1,217,544,343.1428571,0,51900,27422.22222,0,4599.641026,2098.155615,2500,1,0,0,0,0,0,0,0,0.2678571429,0.04101731602,0.01886792453,0.01347708895,0.5833333333,0.4166666667,0,0,1600
10,1050,0.4073714836,13,0,1,0,4.84952381,7,0,0,0,0,0,1,217,2500,780.3333333,0,51900,17942.85714,0,4539.333333,2413.907402,0,1,0,0,0,0,0,0,0,0.458296338,0.134156065,0.04952380952,0.02476190476,0.6666666667,0.3333333333,1,0,2100
11,172,0.7187499955,16,3,12,0,4.5,5,0,0,0,1,0,0,217,690,427.4,11500,51900,34720,1885.294118,4683.017544,2970.30971,1700,1,0,0,0,0,0,0,0,0.3653846154,0.2012820513,0.0523255814,0.005813953488,0.9,0.1,0.4,0.1,2700
10,220,0.6055045844,8,1,7,0,4.786363636,8,0,0,0,0,0,0,217,12000,2722.4,0,51900,17125,0,12000,2956.187516,2700,1,0,0,0,0,0,0,0,0.5545454545,0.3413636364,0.03636363636,0,1,0,0.9166666667,0.25,950
10,857,0.4449648707,7,5,17,0,4.677946324,5,0,0,0,1,0,0,217,1500,705,775,51900,25295,775,4683.017544,2747.14188,4100,1,0,0,0,0,0,0,0,0.4324442299,0.1385875161,0.05600933489,0.01166861144,0.8275862069,0.1724137931,0,0,1400
6,545,0.4981481472,11,5,1,1,5.324770642,10,0,0,0,1,0,0,217,7500,1552.428571,0,51900,22580,0,12750,3002.631503,1193,1,0,0,0,0,0,0,0,0.3524531025,0.1527777778,0.02385321101,0.009174311927,0.7222222222,0.2777777778,0,0,971
9,506,0.5224489785,16,3,0,1,4.873517787,9,0,0,0,0,0,1,217,450,340.7142857,0,51900,20644.44444,0,2749.809524,1723.704127,2200,1,0,0,0,0,0,0,0,0.4485396825,0.2258452381,0.06324110672,0.01185770751,0.8421052632,0.1578947368,0.5833333333,0.4166666667,872
10,1016,0.4277108429,14,0,1,0,4.875984252,8,0,0,0,0,0,1,217,1300,485,1700,51900,20937.5,1333.363636,2610.169128,2030.364978,0,1,0,0,0,0,0,0,0,0.3316856686,0.07002825283,0.04232283465,0.01771653543,0.7049180328,0.2950819672,0.4,0,1700
10,156,0.67320261,4,2,0,1,5.038461538,9,0,0,0,0,0,1,217,450,341,0,51900,23188.88889,0,3119.763889,1891.522337,836,1,0,0,0,0,0,0,0,0.4726190476,0.2833333333,0.0641025641,0,1,0,0,0,657
10,263,0.5446808487,6,3,0,0,5.003802281,7,0,0,0,0,0,1,217,484,348.8571429,11500,51900,27457.14286,1871.771429,2749.809524,2255.604466,1100,1,0,0,0,0,0,0,0,0.3705627706,0.1374458874,0.02281368821,0.003802281369,0.8571428571,0.1428571429,0,0,1100
8,189,0.7089947052,3,2,1,0,4.703703704,4,0,0,0,0,0,0,217,450,347.75,12000,51900,29275,2544.125,2714.707317,2637.035449,1800,1,0,0,0,0,0,0,0,0.6422799423,0.3406204906,0.1005291005,0.01587301587,0.8636363636,0.1363636364,0.3,1,2800
9,1777,0.4350086653,40,7,1,20,4.743387732,8,0,0,1,0,0,0,217,690,463.5714286,0,51900,14562.5,0,3661.351852,1790.865915,1900,1,0,0,0,0,0,0,0,0.4398043739,0.1607007846,0.05796285875,0.01463140124,0.7984496124,0.2015503876,0,0,1700
13,113,0.7909090837,5,4,0,1,4.831858407,10,0,1,0,0,0,0,217,924,528.8,2000,51900,30290,1146.25,5156.125,3458.103419,3500,1,0,0,0,0,0,0,0,0.2821428571,0.08125,0.01769911504,0.01769911504,0.5,0.5,0,0,718
10,154,0.7385620867,3,1,0,0,5.279220779,10,0,0,0,0,1,0,217,9000,1509,0,51900,19010,0,9000,2756.270423,4900,1,0,0,0,0,0,0,0,0.5849431818,0.3555871212,0.08441558442,0.01298701299,0.8666666667,0.1333333333,0.6666666667,-0.7,4500
13,145,0.5734265694,4,2,1,0,4.55862069,8,0,0,0,0,1,0,217,1700,631.1666667,0,51900,13229.625,0,3812.25,1661.929822,1300,1,0,0,0,0,0,0,0,0.4060606061,0.2068181818,0.06896551724,0,1,0,0,0,1800
9,746,0.4544217681,6,5,13,0,4.596514745,7,0,0,1,0,0,0,217,1700,689.2857143,737,51900,12173,737,2610.169128,1462.373877,838.5,1,0,0,0,0,0,0,0,0.3942899982,0.1093806367,0.03485254692,0.01072386059,0.7647058824,0.2352941176,0.375,-0.125,533
15,208,0.6217616548,5,4,1,0,4.432692308,5,0,0,0,0,1,0,217,721,392,2800,51900,18700,1446.190476,2610.169128,2111.367476,5200,1,0,0,0,0,0,0,0,0.5003607504,0.1279108045,0.04326923077,0.009615384615,0.8181818182,0.1818181818,0,0,6800
8,286,0.5859649102,6,5,0,1,4.559440559,9,0,0,1,0,0,0,217,1700,538.875,0,51900,14804.11111,0,2749.809524,1668.584444,2700,1,0,0,0,0,0,0,0,0.4122086247,0.06882284382,0.03846153846,0.01748251748,0.6875,0.3125,0.4545454545,0.1363636364,1200
8,827,0.4522292988,14,12,17,0,4.366384522,7,0,0,0,0,1,0,217,343,259.2,0,51900,19271.42857,0,2781.512397,1686.195376,3090,1,0,0,0,0,0,0,0,0.4397586981,0.18586059,0.04111245466,0.01209189843,0.7727272727,0.2272727273,0,0,2000
11,150,0.6811594154,2,1,1,0,4.126666667,6,0,0,0,0,1,0,217,732,377.25,0,51900,14583.33333,0,2610.169128,1353.920318,0,1,0,0,0,0,0,0,0,0.5046212121,0.1116363636,0.04,0.02,0.6666666667,0.3333333333,0.775,0,6500
9,666,0.474164133,11,1,1,0,4.509009009,8,0,0,0,0,1,0,217,5600,1289.833333,0,51900,16000,0,5600,2383.779769,11900,1,0,0,0,0,0,0,0,0.5065804145,0.1579222966,0.05705705706,0.02102102102,0.7307692308,0.2692307692,0.8333333333,0.4333333333,3100
10,185,0.722826083,6,0,0,1,4.432432432,9,0,1,0,0,0,0,217,695,429.1666667,0,51900,21122.22222,0,5156.125,2093.138164,0,1,0,0,0,0,0,0,0,0.5635901876,0.3123802309,0.06486486486,0.01081081081,0.8571428571,0.1428571429,0.3107142857,0.1410714286,987
7,366,0.5890410943,9,0,1,0,4.710382514,6,0,0,0,1,0,0,217,1400,673,0,51900,23816.66667,0,4683.017544,2729.344729,0,1,0,0,0,0,0,0,0,0.4217741935,0.005376344086,0.03005464481,0.01366120219,0.6875,0.3125,0.375,0,6700
10,526,0.4831013907,3,2,14,0,4.475285171,6,0,1,0,0,0,0,217,671,440.8333333,847,51900,17199,759,2923.947368,1612.182996,671,1,0,0,0,0,0,0,0,0.5663873961,0.1516143579,0.07034220532,0.03231939164,0.6851851852,0.3148148148,0,0,4100
18,537,0.4887218036,38,34,12,0,4.856610801,5,0,0,0,1,0,0,217,7500,2275.75,0,51900,24240,0,12750,4546.202287,11547.36842,1,0,0,0,0,0,0,0,0.5719430569,0.3115713453,0.0782122905,0.007448789572,0.9130434783,0.08695652174,0.5,0.5,428
9,745,0.447010869,7,2,1,0,4.448322148,9,0,0,1,0,0,0,217,1900,742.1428571,0,51900,11600,0,2780.142857,1515.150802,0,1,0,0,0,0,0,0,0,0.5244897959,0.1407761286,0.04429530201,0.02013422819,0.6875,0.3125,0.1666666667,0.125,1500
8,249,0.646226412,14,3,11,0,4.240963855,8,0,0,0,1,0,0,217,690,466.5714286,0,51900,29112.5,0,4683.017544,2765.496332,2000,1,0,0,0,0,0,0,0,0.4824569222,0.2637811943,0.04819277108,0.004016064257,0.9230769231,0.07692307692,0.5,0.5,1500
10,85,0.790123447,3,2,1,0,4.952941176,10,0,0,0,0,0,1,217,1600,640.75,0,51900,15380,0,2714.707317,1770.249208,1900,1,0,0,0,0,0,0,0,0.168,-0.018,0.01176470588,0.01176470588,0.5,0.5,0,0,2100
11,242,0.6379310317,6,1,0,2,5.26446281,9,0,1,0,0,0,0,217,1300,550.1666667,0,51900,23055.55556,0,5156.125,2073.517106,1100,1,0,0,0,0,0,0,0,0.6252272727,0.239469697,0.04545454545,0.01652892562,0.7333333333,0.2666666667,1,0.1,1500
10,296,0.6232394344,5,4,1,0,4.381756757,5,0,1,0,0,0,0,217,423,344.2,1700,51900,27720,991,2923.947368,2240.255915,2900,1,0,0,0,0,0,0,0,0.5230421094,0.1985414207,0.04391891892,0.01689189189,0.7222222222,0.2777777778,0,0,936
9,184,0.5543478231,3,2,1,0,4.842391304,7,0,0,0,0,0,1,217,484,370,1600,51900,23685.71429,834,2610.169128,1981.917391,1100,1,0,0,0,0,0,0,0,0.2517445887,0.09617748918,0.09239130435,0.01086956522,0.8947368421,0.1052631579,0.25,0.06818181818,1200
9,548,0.5236294886,13,2,1,10,4.700729927,9,1,0,0,0,0,0,217,1700,624.5555556,1700,51900,29100,1700,5156.125,3210.741195,866,1,0,0,0,0,0,0,0,0.4649673078,0.2818250533,0.09124087591,0.01277372263,0.8771929825,0.1228070175,0.55,0.7,5300
12,286,0.6909090884,7,7,0,2,4.58041958,7,0,1,0,0,0,0,217,1300,516.8333333,0,51900,23685.71429,0,4679.862069,2296.220707,1350.666667,0,1,0,0,0,0,0,0,0.5912280702,0.1043859649,0.04545454545,0.01748251748,0.7222222222,0.2777777778,0.77,0.08,860
8,1362,0.3370618939,8,3,1,1,4.458883994,8,0,0,0,1,0,0,217,1900,980.1666667,0,51900,9937.5,0,3656.6,2068.061668,1553.666667,0,1,0,0,0,0,0,0,0.5211500501,0.1906212892,0.06167400881,0.01615271659,0.7924528302,0.2075471698,0.5,0.4,4600
12,317,0.5374592816,1,0,0,1,4.640378549,7,0,0,0,0,0,1,217,427,325.4,0,51900,19342.85714,0,2581.319328,1522.905795,0,0,1,0,0,0,0,0,0,0.3650234488,0.08810425685,0.03785488959,0.006309148265,0.8571428571,0.1428571429,0,0,925
7,127,0.7301587244,4,2,0,0,4.362204724,4,0,0,0,0,1,0,217,343,269.75,17100,51900,29800,2062.878049,2773.724409,2462.090919,1100,0,1,0,0,0,0,0,0,0.3583333333,0.1041666667,0.06299212598,0.02362204724,0.7272727273,0.2727272727,0.3,0.2,11900
11,230,0.6814159262,7,0,1,0,4.686956522,8,0,1,0,0,0,0,217,761,420.5,0,51900,17812.5,0,4800.44186,1727.400166,0,0,1,0,0,0,0,0,0,0.4750688705,0.2316115702,0.03913043478,0.004347826087,0.9,0.1,0,0,1700
9,458,0.52993348,5,0,1,0,4.668122271,6,0,1,0,0,0,0,217,368,325.75,0,51900,18483.33333,0,2810.766129,1587.341849,0,0,1,0,0,0,0,0,0,0.3380249867,-0.0466241361,0.03930131004,0.05240174672,0.4285714286,0.5714285714,0.54375,-0.121875,940
11,245,0.6422413765,7,0,1,0,5.114285714,8,0,0,1,0,0,0,217,761,436,0,51900,11787.5,0,3656.6,1339.37759,0,0,1,0,0,0,0,0,0,0.441008991,0.1942807193,0.04081632653,0.008163265306,0.8333333333,0.1666666667,0,0,560
10,225,0.5714285689,5,1,1,1,5.066666667,7,0,1,0,0,0,0,217,1000,573.7142857,1300,51900,29014.28571,898.75,7150,3419.989585,1500,0,1,0,0,0,0,0,0,0.55,0.08207070707,0.02222222222,0.008888888889,0.7142857143,0.2857142857,0,0,2600
